Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,product_3_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,c_1,c_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-1_n-3,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-2_n-3,alpha_k-3_n-1,alpha_k-3_n-2,alpha_k-3_n-3,beta_k-1_n-1,beta_k-1_n-2,beta_k-1_n-3,beta_k-2_n-1,beta_k-2_n-2,beta_k-2_n-3,beta_k-3_n-1,beta_k-3_n-2,beta_k-3_n-3,theta_k-1_n-1,theta_k-1_n-2,theta_k-1_n-3,theta_k-2_n-1,theta_k-2_n-2,theta_k-2_n-3,theta_k-3_n-1,theta_k-3_n-2,theta_k-3_n-3
1.0,12.0,294,0.0,1.0,1.0,8093.0,6954.0,0.5024358279242144,5.821858866587048,9.835926449787836,11.446958981612447,9.835926449787836,0.5024358279242144,0.0,0.0,0.4975641720757856,65.0,26.0,122.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0,106.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5368801027996561,0.23892213802773646,0.9136535715454386,0.1312612065227207,0.5142293293195981,0.5661719482490527,0.03971438385042092,0.16307167019625246,0.6123864118516784
4.0,0.0,295,0.0,0.0,0.0,8080.0,6929.0,0.5181740707438373,5.762297113756957,9.814447592067989,11.444759206798867,9.814447592067989,0.5181740707438373,0.0,0.0,0.48182592925616274,65.0,27.0,123.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,106.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4783204080661631,0.23517231949868334,0.90873028427009,0.7602604382991051,0.9182557066270362,0.5361109881687364,0.3602883214716654,0.509448512997407,0.5483568200384634
1.0,15.0,296,1.0,0.0,1.0,8080.0,6929.0,0.5147265536813818,5.7849456276662385,9.828368794326241,11.460992907801419,9.828368794326241,0.5147265536813818,0.0,0.0,0.48527344631861824,65.0,27.0,123.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,106.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.48716987745378487,0.19931230619339296,0.9475440835956999,0.7858145086291145,0.6842747469665187,0.24791630849814833,0.08763818274838116,0.8575754214657729,0.6454745392773618
4.0,0.0,297,0.0,0.0,0.0,8066.0,6907.0,0.5146190643387466,5.81022808637245,9.811079545454545,11.457386363636363,9.811079545454545,0.5146190643387466,0.0,0.0,0.4853809356612534,66.0,27.0,124.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,107.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5178177448284706,0.19626181477367957,0.9268646337366269,0.5762195681583941,0.8483834453794268,0.06884036035129924,0.4068353957951523,0.818301458811138,0.45154854458181026
4.0,0.0,298,0.0,0.0,0.0,8066.0,6907.0,0.556264897069772,5.81383819016126,9.825035561877668,11.473684210526315,9.825035561877668,0.556264897069772,0.0,0.0,0.443735102930228,66.0,27.0,124.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,107.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4731145220002712,0.16907666615173245,0.8750431972167431,0.6352882246759477,0.8933301834250699,0.6644804862433722,0.015561916295372296,0.01688789525893414,0.19519371189764062
4.0,0.0,299,0.0,0.0,0.0,8066.0,6907.0,0.5490349333467708,5.83930138258854,9.839031339031338,11.49002849002849,9.839031339031338,0.5490349333467708,0.0,0.0,0.4509650666532292,66.0,27.0,124.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,107.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.48286523188253166,0.11698649983221308,0.9362282669372374,0.29406774665316165,0.3994178680029286,0.7918341935642348,0.2550857784202865,0.6453464494465135,0.35995216020316356
1.0,19.0,300,1.0,1.0,1.0,8066.0,6907.0,0.519894268426511,5.800915048452097,9.853067047075607,11.50641940085592,9.853067047075607,0.519894268426511,0.0,0.0,0.480105731573489,66.0,27.0,124.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,107.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4844152365581058,0.19594543143127421,0.9416136211407891,0.5977992381224443,0.8162383798069135,0.8440504198501998,0.747669214220282,0.7302214212049436,0.5939503433455943
1.0,8.0,301,0.0,0.0,1.0,8046.0,6873.0,0.5307489747816838,5.718565640456163,9.81857142857143,11.494285714285715,9.81857142857143,0.5307489747816838,0.0,0.0,0.4692510252183162,67.0,28.0,125.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,107.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.421637099879233,0.2055533918152371,0.9413914743637309,0.7096187634894915,0.39543340036296576,0.41704922727689847,0.4433072106644714,0.1417840554270101,0.18274834359778555
1.0,15.0,302,1.0,0.0,1.0,8039.0,6860.0,0.5044051531197874,5.842444260429948,9.814020028612303,11.50071530758226,9.814020028612303,0.5044051531197874,0.0,0.0,0.4955948468802126,67.0,28.0,126.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,108.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5578907376414798,0.20672792273685595,0.9196053502978955,0.09981698189352321,0.24998987194270794,0.3585081704451062,0.09167846690342249,0.5436734788721859,0.09732887198393164
1.0,8.0,303,0.0,0.0,1.0,8025.0,6838.0,0.49886904767029483,5.748294740318869,9.796561604584527,11.497134670487107,9.796561604584527,0.49886904767029483,0.0,0.0,0.5011309523297052,68.0,28.0,127.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,109.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4907426304118026,0.2348499585887395,0.9540506368396876,0.9669895898782351,0.6781276233830996,0.7634992296478054,0.3426726423913372,0.11768888314504962,0.5082129771403378
1.0,15.0,304,1.0,0.0,1.0,8018.0,6825.0,0.5433597414095088,5.757817363025997,9.79196556671449,11.503586800573888,9.79196556671449,0.5433597414095088,0.0,0.0,0.4566402585904912,68.0,28.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,110.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4456834698464995,0.14502178132576918,0.9438256934084586,0.8487362551090734,0.3211377990180974,0.5168725491359631,0.20795250579919544,0.06459657233130323,0.8036754054078117
4.0,0.0,305,0.0,0.0,0.0,8004.0,6803.0,0.5267350573334874,5.7640740833871815,9.774425287356323,11.5,9.774425287356323,0.5267350573334874,0.0,0.0,0.47326494266651264,69.0,28.0,129.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,111.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4827390755056963,0.19229483215542065,0.9157258466747908,0.23998365299411104,0.34583344596479715,0.048050620505450704,0.5218893634052867,0.2811115079037825,0.5088864047914928
1.0,7.0,306,1.0,0.0,0.0,8004.0,6803.0,0.5129423974844913,5.829831125967009,9.788489208633093,11.516546762589929,9.788489208633093,0.5129423974844913,0.0,0.0,0.48705760251550867,69.0,28.0,129.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,111.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5460761945371948,0.1866933252354739,0.91753944192061,0.41368437811364295,0.06541340417239526,0.16858691125709013,0.4458095376068657,0.7513252865140505,0.3259105739767343
1.0,15.0,307,1.0,0.0,1.0,7997.0,6794.0,0.5469984654730147,5.787255902347299,9.789625360230549,11.523054755043228,9.789625360230547,0.5469984654730147,0.0,0.0,0.4530015345269853,70.0,28.0,129.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,112.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47021502808998555,0.15077554720470854,0.9119805299541516,0.5404188741093615,0.627146410337222,0.42267899683985094,0.7723180083947287,0.85940666620937,0.16305681637184224
1.0,11.0,308,1.0,1.0,0.0,7983.0,6772.0,0.544539489189304,5.75417587417051,9.772005772005771,11.519480519480519,9.772005772005771,0.544539489189304,0.0,0.0,0.45546051081069605,71.0,28.0,130.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,113.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,0.456628849641222,0.17201763627738248,0.9055059981153731,0.9007260451458043,0.7816867355696903,0.4279435849494221,0.07421771104576372,0.022050811139526665,0.4256150270048213
4.0,0.0,309,0.0,0.0,0.0,7970.0,6751.0,0.5196190712091424,5.6910970085746655,9.75578034682081,11.517341040462428,9.75578034682081,0.5196190712091424,0.0,0.0,0.4803809287908576,72.0,29.0,130.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,113.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43994870627197347,0.22682064072605276,0.930267972151525,0.8586520917314727,0.6909219975436508,0.5592355316071775,0.3320346751528335,0.15581695413282348,0.5927548886631211
1.0,8.0,310,0.0,0.0,1.0,7970.0,6751.0,0.4923452995627011,5.754124564660024,9.769898697539798,11.534008683068018,9.769898697539798,0.4923452995627011,0.0,0.0,0.5076547004372989,72.0,29.0,130.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,113.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.517152173946328,0.24202523407328844,0.944993731407528,0.5270513208606258,0.3371125274829471,0.3558674902157689,0.4822930572877857,0.02698392677626703,0.2316490180261937
4.0,0.0,311,0.0,0.0,0.0,7963.0,6738.0,0.509200897764765,5.763804408636409,9.765217391304349,11.540579710144927,9.765217391304347,0.509200897764765,0.0,0.0,0.49079910223523504,72.0,29.0,131.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,114.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5072368085998566,0.21571600477822198,0.9249084918034349,0.947725507713329,0.3761456466041656,0.9797763679482449,0.002031404859259819,0.2846065017688976,0.2602535207188893
4.0,0.0,312,0.0,0.0,0.0,7963.0,6738.0,0.5026444345161771,5.7783414495223,9.779390420899857,11.55732946298984,9.779390420899855,0.5026444345161771,0.0,0.0,0.49735556548382287,72.0,29.0,131.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,114.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.524232998967469,0.23720295911161854,0.9147191333843978,0.12688721607593895,0.14126909877693242,0.8366623957235295,0.1256837162542054,0.20427682791329446,0.21738978424816283
1.0,8.0,313,0.0,0.0,1.0,7963.0,6738.0,0.5246166485419729,5.77652989272947,9.793604651162791,11.574127906976743,9.793604651162791,0.5246166485419729,0.0,0.0,0.4753833514580271,72.0,29.0,131.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,114.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4889763988185325,0.20429152799605987,0.9089100351654047,0.5799259245653581,0.9689640558479409,0.5468279107155367,0.30287364950077006,0.6105291449290589,0.31506204032021684
4.0,0.0,314,0.0,0.0,0.0,7956.0,6725.0,0.507518737072434,5.772336993361182,9.788937409024745,11.580786026200874,9.788937409024745,0.507518737072434,0.0,0.0,0.492481262927566,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5093729391043263,0.2366538736814671,0.9125870437883106,0.8954885054161268,0.8745625240924549,0.0010960040473394252,0.497160453670831,0.1225706892949988,0.31778229731997076
4.0,0.0,315,0.0,0.0,0.0,7956.0,6725.0,0.5261362475804772,5.821845691990592,9.803206997084548,11.597667638483966,9.803206997084548,0.5261362475804772,0.0,0.0,0.47386375241952283,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.522697698967268,0.20233692741248951,0.8846251503656392,0.8772314270181103,0.03217516710724507,0.9674316183184923,0.5053603907550976,0.20043456280129696,0.5978050796253939
4.0,0.0,316,0.0,0.0,0.0,7956.0,6725.0,0.5157475459037028,5.837019281262728,9.817518248175183,11.614598540145986,9.817518248175183,0.5157475459037028,0.0,0.0,0.48425245409629725,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5338320482375836,0.1778677092679278,0.9305084903370031,0.16512553469053873,0.12523901934803625,0.7269176677177118,0.3922723303832451,0.41345640976031167,0.07926278427067321
4.0,0.0,317,0.0,0.0,0.0,7956.0,6725.0,0.5459398527127591,5.750018042125962,9.83187134502924,11.631578947368421,9.83187134502924,0.5459398527127591,0.0,0.0,0.45406014728724087,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43388427096934634,0.21533412631114715,0.8861620229441052,0.415870900425903,0.18310568357084786,0.18145692555634743,0.371526051121806,0.7406509837271431,0.5159777413251982
4.0,0.0,318,0.0,0.0,0.0,7956.0,6725.0,0.5138520755923752,5.814177334173345,9.846266471449487,11.64860907759883,9.846266471449487,0.5138520755923752,0.0,0.0,0.4861479244076248,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5063819312447574,0.20281820558465136,0.936186088729248,0.4436039578901126,0.5596501448366118,0.46959561568790215,0.03343592622124321,0.30899114756784557,0.23583202441362236
4.0,0.0,319,0.0,0.0,0.0,7956.0,6725.0,0.5217859075672915,5.830083627229847,9.860703812316716,11.665689149560118,9.860703812316716,0.5217859075672915,0.0,0.0,0.4782140924327085,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5134407883943284,0.23483840744184467,0.8814584616041263,0.10721222123938479,0.03123152438669619,0.846747002375963,0.17281933327485774,0.16124939953247988,0.037653759655960975
4.0,0.0,320,0.0,0.0,0.0,7956.0,6725.0,0.545102334032512,5.813161948310046,9.875183553597651,11.682819383259911,9.875183553597651,0.545102334032512,0.0,0.0,0.45489766596748804,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4623079848924684,0.1869141608755715,0.9009584151943647,0.2603275803151136,0.4828615873953704,0.8371717419332423,0.6954848263419441,0.08979103516417838,0.020229397419746217
4.0,0.0,321,0.0,0.0,0.0,7956.0,6725.0,0.5554668778048062,5.792725868072834,9.889705882352942,11.7,9.889705882352942,0.5554668778048062,0.0,0.0,0.4445331221951938,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4306269454800717,0.18605280639429086,0.8996951019753909,0.24287581324229784,0.21492683217959516,0.3310519205877367,0.7604565853266592,0.13544996006349627,0.06714237240444702
1.0,8.0,322,0.0,0.0,1.0,7956.0,6725.0,0.5235468053559824,5.926588383748048,9.904270986745212,11.71723122238586,9.904270986745214,0.5235468053559824,0.0,0.0,0.4764531946440176,72.0,29.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,115.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5611276391979114,0.16235168611696485,0.916867147970545,0.12232292671788353,0.8900123069130168,0.05141292703681391,0.3401734529271053,0.0016466583602528805,0.25981065045535495
1.0,15.0,323,1.0,0.0,1.0,7949.0,6712.0,0.5055697398277266,5.807873562100841,9.899705014749264,11.724188790560472,9.899705014749262,0.5055697398277266,0.0,0.0,0.49443026017227354,72.0,29.0,133.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,116.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4935662447023911,0.2579529443404888,0.9264425517285562,0.1973174585779585,0.010593322213912505,0.29775400218444475,0.02162433336195899,0.6747106023189189,0.320451452399016
4.0,0.0,324,0.0,0.0,0.0,7935.0,6690.0,0.511806616552332,5.850034517866871,9.881831610044314,11.72082717872969,9.881831610044314,0.511806616552332,0.0,0.0,0.48819338344766805,73.0,29.0,134.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,117.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5236177774245879,0.20389268219698692,0.9344979042272171,0.03645385594690935,0.5957887865286133,0.8222872028881716,0.12438803264997769,0.15077055923919433,0.10224105811995578
4.0,0.0,325,0.0,0.0,0.0,7935.0,6690.0,0.5379595978287417,5.808767845155405,9.896449704142013,11.738165680473372,9.896449704142011,0.5379595978287417,0.0,0.0,0.46204040217125836,73.0,29.0,134.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,117.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4546701468091052,0.1889245603373515,0.9259341065173591,0.5688535379777296,0.9861986805515138,0.7849886811300816,0.16240734818775196,0.13101394518919895,0.7446808968474553
4.0,0.0,326,0.0,0.0,0.0,7935.0,6690.0,0.5137594357623747,5.916887790748297,9.911111111111111,11.755555555555556,9.911111111111111,0.5137594357623747,0.0,0.0,0.4862405642376253,73.0,29.0,134.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,117.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5630539348475556,0.18099135886164502,0.9270741866246771,0.467280070415016,0.6435066827959888,0.3482211543438322,0.07491224515370047,0.3046507070284623,0.008724136179597592
4.0,0.0,327,0.0,0.0,0.0,7935.0,6690.0,0.5196015408557959,5.860174899948916,9.925816023738873,11.77299703264095,9.925816023738873,0.5196015408557959,0.0,0.0,0.4803984591442041,73.0,29.0,134.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,117.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5047580880375584,0.20595419914889918,0.9298824900412472,0.1892604145569062,0.7035143642316721,0.3606940822879426,0.2608024076324981,0.32569562840635,0.36255082318324194
1.0,8.0,328,0.0,0.0,1.0,7935.0,6690.0,0.5322032085011493,5.893814803075447,9.940564635958395,11.790490341753344,9.940564635958395,0.5322032085011493,0.0,0.0,0.4677967914988507,73.0,29.0,134.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,117.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5086717106138614,0.17049504900275478,0.9272424141710339,0.10384169185265273,0.34317898170788164,0.4619997741798866,0.315882400065878,0.23487715907351656,0.5512202393622272
1.0,15.0,329,1.0,0.0,1.0,7928.0,6677.0,0.5105101380250386,5.915176319106489,9.936011904761905,11.797619047619047,9.936011904761905,0.5105101380250386,0.0,0.0,0.48948986197496136,73.0,29.0,135.0,1.0,1.0,1.0,1.0,1.0,1.0,74.0,118.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5553008276104777,0.19340746996342165,0.9341777707918207,0.5461412863164699,0.0044574336897578535,0.5116885184473705,0.5973001611656944,0.6118722405651273,0.5546643180691528
4.0,0.0,330,0.0,0.0,0.0,7914.0,6655.0,0.5375997124298785,5.957386660692773,9.918032786885247,11.794336810730254,9.918032786885245,0.5375997124298785,0.0,0.0,0.4624002875701215,74.0,29.0,136.0,1.0,1.0,1.0,1.0,1.0,1.0,74.0,119.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.565225334096348,0.15142067781710292,0.888050417663084,0.09136096191923332,0.4410537646190942,0.7160092935994992,0.195571888203251,0.3265092655904921,0.1876479625949673
1.0,4.0,331,0.0,1.0,0.0,7914.0,6655.0,0.5357170226139849,5.871327518668976,9.932835820895523,11.811940298507462,9.932835820895523,0.5357170226139849,0.0,0.0,0.4642829773860151,74.0,29.0,136.0,1.0,1.0,1.0,1.0,1.0,1.0,74.0,119.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4913004337568239,0.17799731814036962,0.9218097758533159,0.15783367142516572,0.03722948923435547,0.8532695895563592,0.15979017547548693,0.20330948787010586,0.06638813282451281
1.0,12.0,332,0.0,1.0,1.0,7908.0,6643.0,0.4916203982640784,5.875405579454431,9.929745889387146,11.820627802690582,9.929745889387146,0.4916203982640784,0.0,0.0,0.5083796017359217,74.0,30.0,136.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0,119.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5487539245123497,0.23112349043636748,0.9604405280990752,0.8196708712479951,0.9814006399163662,0.6923981614229611,0.07564070488743568,0.33061586288430944,0.005013304714237932
4.0,0.0,333,0.0,0.0,0.0,7895.0,6618.0,0.5515478436177208,5.76339239491952,9.907185628742514,11.818862275449101,9.907185628742514,0.5515478436177208,0.0,0.0,0.4484521563822792,74.0,31.0,137.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,119.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.41541082650567684,0.25429306302017535,0.8594076447006395,0.7353828129025304,0.04842732564206514,0.04548718007019684,0.034819795478719946,0.01008294754143623,0.6986054225283896
4.0,0.0,334,0.0,0.0,0.0,7895.0,6618.0,0.5253421634624731,5.856873761772859,9.922038980509745,11.836581709145428,9.922038980509745,0.5253421634624731,0.0,0.0,0.4746578365375269,74.0,31.0,137.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,119.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5037183526264373,0.22981836313857845,0.8919636189582559,0.7755915609411159,0.09033248978881536,0.762604409282618,0.5180196475728068,0.04470366612033231,0.40347900295070943
1.0,8.0,335,0.0,0.0,1.0,7895.0,6618.0,0.5279534532062781,5.888812625633291,9.936936936936936,11.854354354354355,9.936936936936936,0.5279534532062781,0.0,0.0,0.47204654679372193,74.0,31.0,137.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,119.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5144270943080481,0.19212998348882385,0.9143239940643235,0.6377229727318178,0.5894792075981915,0.45210930469805904,0.5300649511369254,0.953949374572684,0.6109701952417941
4.0,0.0,336,0.0,0.0,0.0,7888.0,6605.0,0.524912163560129,5.8731268147623075,9.93233082706767,11.861654135338346,9.93233082706767,0.524912163560129,0.0,0.0,0.47508783643987096,74.0,31.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,120.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5015035672504392,0.1735325977767188,0.9481513754389851,0.15811916587965794,0.47824593952749594,0.8413252963581409,0.05874444520170115,0.7606948463694827,0.1560020525565697
4.0,0.0,337,0.0,0.0,0.0,7888.0,6605.0,0.5097616642359494,5.82937702061776,9.947289156626507,11.879518072289157,9.947289156626505,0.5097616642359494,0.0,0.0,0.4902383357640507,74.0,31.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,120.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4892224417532244,0.27200767771647366,0.9112702793309817,0.3800089805704054,0.498934183293651,0.3911178422477395,0.1973668794606782,0.7151137386423817,0.22225133078751116
4.0,0.0,338,0.0,0.0,0.0,7888.0,6605.0,0.5228572146002655,5.8465775419575285,9.962292609351433,11.897435897435898,9.962292609351433,0.5228572146002655,0.0,0.0,0.47714278539973454,74.0,31.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,120.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4790887001818746,0.23728586322904566,0.9149487557737476,0.7999347460485658,0.6760674836774115,0.905405726439224,0.47011583465793255,0.21269669156158072,0.07261251665980525
1.0,8.0,339,0.0,0.0,1.0,7888.0,6605.0,0.557651499016992,5.901712497578322,9.977341389728096,11.915407854984894,9.977341389728096,0.557651499016992,0.0,0.0,0.44234850098300804,74.0,31.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,120.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4752834649348693,0.16148624709777978,0.8981791009561845,0.615732423829199,0.10508627918294088,0.3040545929104118,0.40559017867932057,0.45777532601758486,0.02867228788984444
1.0,8.0,340,0.0,0.0,1.0,7881.0,6592.0,0.5483750109527833,5.818488353013932,9.972768532526475,11.92284417549168,9.972768532526475,0.5483750109527833,0.0,0.0,0.4516249890472167,74.0,31.0,139.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,121.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4286750476416567,0.22828729548846474,0.8914241969626994,0.554731236236218,0.1509251977194269,0.8915379087563438,0.7686898041865626,0.45231701509583566,0.3298738055225101
4.0,0.0,341,0.0,0.0,0.0,7874.0,6579.0,0.5331235239597748,5.962489872139869,9.968181818181819,11.93030303030303,9.968181818181819,0.5331235239597748,0.0,0.0,0.4668764760402252,74.0,31.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,122.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5551673739188445,0.17261241039238356,0.8946031656977919,0.29391134084072557,0.20968668073934266,0.00024250426598172983,0.07363877167349643,0.34847426708849455,0.007914745682028403
1.0,15.0,342,1.0,0.0,1.0,7874.0,6579.0,0.539105590912513,5.8564720441493465,9.98330804248862,11.948406676783005,9.98330804248862,0.539105590912513,0.0,0.0,0.460894409087487,74.0,31.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,122.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4694904112049016,0.25843950092548135,0.8608916802784624,0.3635890342747289,0.5380707360819598,0.5099445214510845,0.5588989267123199,0.8807276136713893,0.22885145023051676
1.0,15.0,343,1.0,0.0,1.0,7860.0,6557.0,0.5160221701691703,5.871122379384133,9.965045592705167,11.945288753799392,9.965045592705167,0.5160221701691703,0.0,0.0,0.4839778298308297,75.0,31.0,141.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,123.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5010584737568625,0.21650622911330547,0.9387440870146146,0.9617546034328741,0.7246322094767427,0.9927988892016064,0.29198184318098375,0.3558205681141717,0.3798072841351682
1.0,8.0,344,0.0,0.0,1.0,7846.0,6535.0,0.5448616065764947,5.898699406874631,9.946727549467278,11.942161339421613,9.946727549467276,0.5448616065764947,0.0,0.0,0.45513839342350537,76.0,31.0,142.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,124.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49877170685448297,0.16925522877365196,0.9027310619559284,0.3133563854790349,0.8867379137924157,0.14112993188417677,0.1666022000753973,0.6612134351298239,0.15407771298237863
