Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-3_n-1,alpha_k-3_n-2,beta_k-1_n-1,beta_k-1_n-2,beta_k-2_n-1,beta_k-2_n-2,beta_k-3_n-1,beta_k-3_n-2,theta_k-1_n-1,theta_k-1_n-2,theta_k-2_n-1,theta_k-2_n-2,theta_k-3_n-1,theta_k-3_n-2
2.0,6.0,76,1.0,0.0,9658.0,9740.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,24.0,6.0,15.0,20.0,1.0,2.0,3.0,21.0,8.0,3.0,0.881793614509323,0.1383459705344026,0.8399234639793202,0.25778241386380585,0.584208987436705,0.8975129030317281
2.0,6.0,77,1.0,0.0,9644.0,9728.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,24.0,6.0,15.0,20.0,1.0,2.0,3.0,21.0,9.0,4.0,0.9579539584629239,0.2319275681649876,0.9312941966507189,0.15661288341111868,0.7268744199490259,0.8613222787593497
2.0,6.0,78,1.0,0.0,9630.0,9716.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,25.0,6.0,15.0,20.0,1.0,2.0,3.0,22.0,9.0,4.0,0.9187603605505252,0.1422931819914449,0.8703375403497958,0.0814433716704315,0.5849347021372986,0.8181646770665367
4.0,0.0,79,0.0,0.0,9616.0,9704.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,26.0,6.0,15.0,20.0,1.0,2.0,3.0,23.0,9.0,4.0,0.8191817312544311,0.46662268094376036,0.8760632457661239,0.3114571548439931,0.7482334567958752,0.8665982305910012
4.0,0.0,80,0.0,0.0,9616.0,9704.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,26.0,6.0,15.0,20.0,1.0,2.0,4.0,24.0,9.0,4.0,0.542672079777416,0.49666932065279135,0.7491901142887106,0.12846448548136516,0.5765363480518224,0.7899891790737125
2.0,6.0,81,1.0,0.0,9616.0,9704.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,27.0,6.0,15.0,20.0,1.0,2.0,4.0,25.0,9.0,4.0,0.32319783308719024,0.2654412461489413,0.8655423332337066,0.3319576632493508,0.5892464959323939,0.9325647528982692
2.0,6.0,82,1.0,0.0,9602.0,9692.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,4.0,25.0,9.0,4.0,0.9832707588336412,0.41232132510805114,0.7871147944835305,0.26189005838886054,0.6323897661730941,0.942661898073925
4.0,0.0,83,0.0,0.0,9588.0,9680.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,4.0,25.0,9.0,4.0,0.13895904833732822,0.048406797885118154,0.7694184044421674,0.2270797012753278,0.7095147324760291,0.6988647744444204
2.0,6.0,84,1.0,0.0,9588.0,9680.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,5.0,26.0,9.0,4.0,0.8553333146665894,0.04543221389645542,0.8698513678973216,0.23452603940608555,0.6563702021093966,0.8915195908049134
2.0,6.0,85,1.0,0.0,9574.0,9668.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,6.0,27.0,9.0,4.0,0.990918133592609,0.2651608920492693,0.8004616294218317,0.13749787787720907,0.6051317447600585,0.6477737017633964
2.0,9.0,86,1.0,1.0,9560.0,9656.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,6.0,27.0,9.0,4.0,0.5931643008383256,0.39809112329056395,0.8767897480351449,0.2518583495118597,0.7185095885382844,0.7444502366496574
2.0,6.0,87,1.0,0.0,9535.0,9639.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,27.0,6.0,16.0,21.0,1.0,2.0,6.0,27.0,9.0,4.0,0.096000251000234,0.06512236028078827,0.8693394022629151,0.14533638038688687,0.6249692658228467,0.7887468084531665
2.0,9.0,88,1.0,1.0,9521.0,9627.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,28.0,6.0,16.0,21.0,1.0,2.0,6.0,28.0,9.0,4.0,0.6351152319448908,0.3022824448670598,0.7782905067539677,0.16000081582885833,0.5442647944953115,0.8050861108097492
2.0,6.0,89,1.0,0.0,9496.0,9610.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,28.0,6.0,17.0,22.0,1.0,2.0,6.0,28.0,9.0,4.0,0.7664642097811873,0.4359300034377069,0.7889588157177411,0.315485462245947,0.7382958156505357,0.8729191217628818
2.0,6.0,90,1.0,0.0,9482.0,9598.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,28.0,6.0,17.0,22.0,1.0,2.0,6.0,28.0,9.0,4.0,0.5619207311091107,0.25249959393168403,0.8750552281223645,0.2451918301916248,0.7125850604498367,0.7788427212317306
4.0,0.0,91,0.0,0.0,9468.0,9586.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,29.0,6.0,17.0,22.0,1.0,2.0,6.0,29.0,9.0,4.0,0.9515523497824695,0.39980876375250773,0.8410952835520397,0.07502701522005949,0.4563424733126672,0.9205267149832956
4.0,0.0,92,0.0,0.0,9468.0,9586.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,29.0,6.0,18.0,23.0,1.0,2.0,6.0,29.0,9.0,4.0,0.9761770363091125,0.12924718882392242,0.853077268313235,0.12209978835427675,0.7506054963703985,0.8084617858241853
2.0,6.0,93,1.0,0.0,9468.0,9586.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,29.0,6.0,18.0,23.0,1.0,2.0,6.0,29.0,9.0,4.0,0.7806787753999443,0.36372702416478986,0.9236450821246516,0.14992579505321627,0.670251063410736,0.8467139992444038
4.0,0.0,94,0.0,0.0,9454.0,9574.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,29.0,6.0,18.0,23.0,1.0,2.0,6.0,29.0,9.0,4.0,0.6034375022661457,0.6285887440896551,0.756541242868021,0.13793500883957796,0.7132802945727155,0.878972730348267
2.0,6.0,95,1.0,0.0,9454.0,9574.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,30.0,6.0,18.0,23.0,1.0,2.0,6.0,30.0,9.0,4.0,0.8883138530323427,0.17160025393786632,0.8602218799831859,0.1438713991482173,0.7186787522829208,0.9265809080329853
2.0,6.0,96,1.0,0.0,9440.0,9562.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,30.0,7.0,18.0,23.0,1.0,2.0,7.0,30.0,9.0,4.0,0.7404478363512558,0.026891931402740286,0.8510990103061004,0.33222613383354327,0.6754870258958651,0.9331810579370601
2.0,6.0,97,1.0,0.0,9426.0,9550.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,30.0,7.0,19.0,24.0,1.0,2.0,7.0,30.0,9.0,4.0,0.42466428823436847,0.28922764377539006,0.8376047368486598,0.2290112432560702,0.7523950371330709,0.8900486568766957
2.0,6.0,98,1.0,0.0,9412.0,9538.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,30.0,7.0,19.0,24.0,1.0,2.0,7.0,30.0,9.0,4.0,0.13216058714994094,0.40399191840904997,0.8484044331448329,0.20322668328956336,0.7016264209588501,0.6554110809286189
4.0,0.0,99,0.0,0.0,9398.0,9526.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,31.0,7.0,19.0,24.0,1.0,2.0,7.0,31.0,9.0,4.0,0.9590249282788557,0.38707939380474776,0.7010356709808225,0.10294767894952024,0.8203036901624163,0.9370442110143746
2.0,0.0,100,0.0,0.0,9398.0,9526.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,32.0,7.0,19.0,24.0,1.0,2.0,7.0,32.0,9.0,4.0,0.8720453026813605,0.9109672367915634,0.7544458205363666,0.14417233181931752,0.7712448382406258,0.7328736265893395
4.0,0.0,101,0.0,0.0,9398.0,9526.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,33.0,7.0,19.0,24.0,1.0,2.0,7.0,33.0,9.0,4.0,0.8596023723885331,0.026701979389516295,0.8029059570802405,0.13305943360130035,0.7241367155221259,0.6633513555591786
2.0,6.0,102,1.0,0.0,9398.0,9526.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,34.0,8.0,19.0,24.0,1.0,2.0,7.0,33.0,9.0,4.0,0.9266389023580917,0.1730922335813176,0.8118118850879633,0.2504196037306911,0.6357536327669452,0.7754433723098431
4.0,0.0,103,0.0,0.0,9384.0,9514.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,34.0,8.0,19.0,24.0,1.0,2.0,7.0,33.0,9.0,4.0,0.6139343944390889,0.6934002771009067,0.8387112808765899,0.18181696217805382,0.7626289454744976,0.9113019356572745
2.0,6.0,104,1.0,0.0,9384.0,9514.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,35.0,8.0,19.0,24.0,1.0,2.0,7.0,34.0,9.0,4.0,0.3338943493136372,0.08798734239569704,0.7704073753308623,0.1259819850612029,0.6746689385814624,0.8314171065313604
2.0,6.0,105,1.0,0.0,9370.0,9502.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,36.0,8.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.674969672852683,0.2113262913498763,0.8620173082922999,0.19197235921862443,0.6123172872623148,0.8056146944415207
2.0,3.0,106,0.0,1.0,9356.0,9490.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,36.0,8.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.5641551712683777,0.4729007115460458,0.787329129303542,0.13936025817406567,0.7484584299304469,0.8249283173180901
2.0,6.0,107,1.0,0.0,9345.0,9485.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,36.0,8.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.3952807531745336,0.527924542925139,0.7469710205230825,0.1725663972412893,0.6852444170533926,0.8701988025238501
2.0,9.0,108,1.0,1.0,9331.0,9473.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,37.0,9.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.21969192768140194,0.38849417585558743,0.8070572838181759,0.20104558428783317,0.5403835113594084,0.8343481892080603
4.0,0.0,109,0.0,0.0,9306.0,9456.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,37.0,9.0,19.0,24.0,1.0,2.0,7.0,35.0,9.0,4.0,0.8405064672878296,0.4528529119729111,0.8907457001794006,0.2576870361099546,0.5483281199009278,0.9251323341286529
2.0,6.0,110,1.0,0.0,9306.0,9456.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,37.0,9.0,20.0,25.0,1.0,2.0,7.0,35.0,9.0,4.0,0.6989818245255317,0.22418953330519295,0.8547721424276468,0.16680914576297742,0.5473185780699455,0.8267844994137834
2.0,6.0,111,1.0,0.0,9292.0,9444.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,37.0,9.0,20.0,25.0,1.0,2.0,7.0,35.0,9.0,4.0,0.7850241888309971,0.09595375077580255,0.8662743619046237,0.1736302689184504,0.6175583226729014,0.7244479564531443
4.0,0.0,112,0.0,0.0,9278.0,9432.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,38.0,10.0,20.0,25.0,1.0,2.0,7.0,35.0,9.0,4.0,0.8191130538938696,0.06914429409700402,0.7862828222711072,0.24771517505922225,0.6805799921782067,0.8753486819215126
2.0,0.0,113,0.0,0.0,9278.0,9432.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,39.0,10.0,20.0,25.0,1.0,2.0,7.0,36.0,9.0,4.0,0.7086960223289818,0.24723839309588713,0.8126294238576884,0.19714795162711052,0.7325186835547497,0.8689096269611641
4.0,0.0,114,0.0,0.0,9278.0,9432.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,39.0,10.0,20.0,25.0,1.0,2.0,7.0,36.0,9.0,4.0,0.8495004483844913,0.5798052356919722,0.8565123877210802,0.1577872269379914,0.7604004970669509,0.838911299905405
2.0,6.0,115,1.0,0.0,9278.0,9432.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,40.0,10.0,20.0,25.0,1.0,2.0,7.0,37.0,9.0,4.0,0.7654655126089054,0.34419966718228934,0.8074815186724554,0.23825084249078138,0.6918789179648753,0.7389889196528794
4.0,0.0,116,0.0,0.0,9264.0,9420.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.6202002443701975,0.4251838459524426,0.854039548230132,0.29481840659651914,0.768629945973521,0.8748111662875929
2.0,9.0,117,1.0,1.0,9264.0,9420.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.8486144166531896,0.1038807720255617,0.8950787961887635,0.24770002373942338,0.7768932294295313,0.8345516886248104
2.0,6.0,118,1.0,0.0,9239.0,9403.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.29617086014239485,0.33347275063847304,0.8829796509034572,0.13651183099565314,0.6576834444740046,0.9015784564359345
2.0,6.0,119,1.0,0.0,9225.0,9391.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.9082909369133404,0.3764661263600962,0.8961579515183207,0.1686558506973116,0.7080242787652584,0.8507349255446719
4.0,0.0,120,0.0,0.0,9211.0,9379.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,41.0,10.0,20.0,25.0,1.0,2.0,7.0,38.0,9.0,4.0,0.8520357476969171,0.433749911860266,0.8756723277900448,0.15590946917782578,0.7395279295868129,0.8564951353292376
2.0,6.0,121,1.0,0.0,9211.0,9379.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,42.0,10.0,20.0,25.0,1.0,2.0,7.0,39.0,9.0,4.0,0.7115327332890767,0.1418622915002915,0.9008192699625753,0.22920350509307919,0.5888126372325315,0.8837248786261558
2.0,6.0,122,1.0,0.0,9197.0,9367.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,42.0,10.0,20.0,25.0,1.0,2.0,7.0,39.0,9.0,4.0,0.9562526373458393,0.17362435955630873,0.8208467996757209,0.14371377785611342,0.6724691413067354,0.8597308943411198
2.0,6.0,123,1.0,0.0,9183.0,9355.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,43.0,10.0,20.0,25.0,1.0,2.0,7.0,40.0,9.0,4.0,0.4846378606709507,0.190486245155886,0.9159849357643219,0.19896621597971326,0.49844119633512923,0.8617515418818071
4.0,0.0,124,0.0,0.0,9169.0,9343.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,43.0,10.0,21.0,26.0,1.0,2.0,7.0,40.0,9.0,4.0,0.6474195068029733,0.5612676668245097,0.7203878788042695,0.2162261342319781,0.9005641474765951,0.9432425157678599
2.0,6.0,125,1.0,0.0,9169.0,9343.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,44.0,10.0,21.0,26.0,1.0,2.0,7.0,41.0,9.0,4.0,0.9595118080972379,0.3500784327534766,0.9036983661949175,0.1230603725006688,0.7106764755431414,0.9294365172774947
2.0,6.0,126,1.0,0.0,9155.0,9331.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,45.0,10.0,21.0,26.0,1.0,2.0,7.0,42.0,9.0,4.0,0.7908924734645187,0.6509308424732975,0.8843873071899504,0.10877155285749503,0.6109066037555568,0.8350109249726366
4.0,0.0,127,0.0,0.0,9141.0,9319.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,45.0,10.0,21.0,26.0,1.0,2.0,7.0,42.0,9.0,4.0,0.8869897213495166,0.6741607492553808,0.8715751101064702,0.1632653388292538,0.7808951958373053,0.8823764250486631
2.0,6.0,128,1.0,0.0,9141.0,9319.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,46.0,10.0,21.0,26.0,1.0,2.0,7.0,43.0,9.0,4.0,0.5135269217811973,0.0541224080403998,0.8601983351754259,0.19884231944000524,0.699400888778172,0.9114586603495494
4.0,0.0,129,0.0,0.0,9127.0,9307.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,47.0,10.0,21.0,26.0,1.0,2.0,7.0,44.0,9.0,4.0,0.6599729457659984,0.5281219602816266,0.8625405353675581,0.17556126436177205,0.6452599616194549,0.8094454609408231
4.0,0.0,130,0.0,0.0,9127.0,9307.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,48.0,11.0,21.0,26.0,1.0,2.0,7.0,44.0,9.0,4.0,0.46047222278356453,0.841604414365811,0.8753423688892991,0.2711442157951699,0.8047174409983109,0.8688895842787047
2.0,6.0,131,1.0,0.0,9127.0,9307.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,49.0,11.0,21.0,26.0,1.0,2.0,7.0,45.0,9.0,4.0,0.777396564913764,0.07907803535716569,0.8930596312104695,0.10729830637332632,0.6175445950255284,0.8340656306634245
4.0,0.0,132,0.0,0.0,9113.0,9295.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,50.0,11.0,21.0,26.0,1.0,2.0,7.0,46.0,9.0,4.0,0.8930661677859684,0.1482347915763139,0.9294678993476944,0.20341845955299365,0.762407768451273,0.9604278752745882
4.0,0.0,133,0.0,0.0,9113.0,9295.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,51.0,11.0,21.0,26.0,1.0,2.0,7.0,47.0,9.0,4.0,0.12377873699680368,0.14752338810087312,0.9439815399203121,0.15658459305429548,0.5898030619002561,0.8407162973900989
4.0,0.0,134,0.0,0.0,9113.0,9295.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,52.0,11.0,21.0,26.0,1.0,2.0,7.0,48.0,9.0,4.0,0.8416942056288942,0.027685672273982376,0.8421373583228071,0.10569349284721344,0.7564799627522031,0.9143863330946486
4.0,0.0,135,0.0,0.0,9113.0,9295.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,53.0,11.0,21.0,26.0,1.0,2.0,7.0,49.0,9.0,4.0,0.9483485764337468,0.7369722302476712,0.8577794169012442,0.18148811287125619,0.8250287634401743,0.7775763138794578
2.0,6.0,136,1.0,0.0,9113.0,9295.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,54.0,11.0,21.0,26.0,1.0,2.0,7.0,50.0,9.0,4.0,0.48986527629464865,0.1792562305157151,0.9129285878087997,0.24911620550165398,0.7383593885589155,0.8916835313088485
2.0,6.0,137,1.0,0.0,9099.0,9283.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,54.0,11.0,21.0,26.0,1.0,2.0,7.0,50.0,9.0,4.0,0.6460059917365505,0.054144709626639365,0.9339944652015882,0.09610713981253803,0.7894131661018795,0.9125318768862252
2.0,6.0,138,1.0,0.0,9085.0,9271.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,54.0,11.0,21.0,26.0,1.0,2.0,7.0,50.0,9.0,4.0,0.8631881030211157,0.6595837491877425,0.9452606375645002,0.14575277789964436,0.6590250895267022,0.8312152827694476
2.0,6.0,139,1.0,0.0,9071.0,9259.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,54.0,11.0,21.0,26.0,1.0,2.0,7.0,50.0,9.0,4.0,0.46976213428119906,0.615130759756092,0.8485578152863499,0.17312879452756155,0.7251856368014054,0.8916025208631971
2.0,6.0,140,1.0,0.0,9057.0,9247.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,55.0,11.0,21.0,26.0,1.0,2.0,7.0,51.0,9.0,4.0,0.2665040785221362,0.4792154632186443,0.833351516709713,0.14124612047627821,0.7642821587084607,0.8618756577582225
2.0,6.0,141,1.0,0.0,9043.0,9235.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,56.0,11.0,21.0,26.0,1.0,2.0,7.0,52.0,9.0,4.0,0.9589979391046781,0.13623288802333094,0.8920969704854588,0.22557168452922752,0.7881623028092113,0.892715853862228
2.0,6.0,142,1.0,0.0,9029.0,9223.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,57.0,11.0,21.0,26.0,1.0,2.0,7.0,53.0,9.0,4.0,0.3768110756513132,0.1868353292825063,0.9027841999846073,0.11272980730688112,0.670058681188753,0.9173705266406134
4.0,0.0,143,0.0,0.0,9015.0,9211.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,58.0,11.0,21.0,26.0,1.0,2.0,7.0,54.0,9.0,4.0,0.9389807749345195,0.5349457316067263,0.8785118721466673,0.19766849302139347,0.6193258999281126,0.8547777390810223
2.0,6.0,144,1.0,0.0,9015.0,9211.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,59.0,11.0,21.0,26.0,1.0,2.0,7.0,55.0,9.0,4.0,0.3728625503834766,0.033055683373202346,0.8782452271068054,0.12564653995517566,0.7751635191647606,0.9602083725661954
2.0,9.0,145,1.0,1.0,9001.0,9199.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,60.0,12.0,21.0,26.0,1.0,2.0,7.0,55.0,9.0,4.0,0.6224387344755642,0.5123851001149985,0.8543300286401176,0.11278526885330313,0.7219550738097997,0.9328992631213215
4.0,0.0,146,0.0,0.0,8976.0,9182.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,61.0,12.0,21.0,26.0,1.0,2.0,7.0,56.0,9.0,4.0,0.6441139918082874,0.25664228019683505,0.894364393651242,0.1585829566489278,0.7706204911451228,0.8984923014127176
2.0,6.0,147,1.0,0.0,8976.0,9182.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,61.0,12.0,21.0,26.0,1.0,2.0,8.0,57.0,9.0,4.0,0.8739218590085294,0.09443984616241546,0.9100183483864182,0.13317980463897205,0.6054323796230974,0.820335167881756
2.0,6.0,148,1.0,0.0,8962.0,9170.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,62.0,12.0,21.0,26.0,1.0,2.0,8.0,58.0,9.0,4.0,0.7913527676065504,0.4202298492518188,0.8331477244615255,0.19351619958702984,0.6637496257451404,0.9223128496797304
2.0,6.0,149,1.0,0.0,8948.0,9158.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,62.0,12.0,21.0,26.0,1.0,2.0,8.0,58.0,9.0,4.0,0.9020531014332551,0.3065436783444067,0.8975875623376244,0.22115949271232369,0.7858217967172246,0.8810857584483065
2.0,6.0,150,1.0,0.0,8934.0,9146.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,63.0,12.0,21.0,26.0,1.0,2.0,8.0,59.0,9.0,4.0,0.3360124439880391,0.3432880861712323,0.908570572159975,0.20222029573386602,0.845060024430859,0.8550092533556359
2.0,6.0,151,1.0,0.0,8920.0,9134.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,64.0,12.0,21.0,26.0,1.0,2.0,8.0,60.0,9.0,4.0,0.9158675871643793,0.15528725388561074,0.8521176949580929,0.14266226160811193,0.6124431718278345,0.8011397759799349
2.0,6.0,152,1.0,0.0,8906.0,9122.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,2.0,1.0,65.0,12.0,21.0,26.0,1.0,2.0,8.0,61.0,9.0,4.0,0.745386178638597,0.4375298742528059,0.9216768149315044,0.08111040527004955,0.7363584463578622,0.8084175868652126
